region_id,region_name,date,latitude,longitude,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,humidity_avg_3d,humidity_avg_7d,temperature_avg_7d,wind_avg_7d,elevation_mean,elevation_min,elevation_max,slope_mean,distance_to_river_km,population_density,risk_label
LB-JBE-001,Jbeil Hills,2026-02-16,34.12,35.665,2.13,14.86,36.87,93.22999999999999,74.21,71.8442857142857,13.377142857142857,3.46,380,140,760,9.6,2.9,1450,Medium
LB-JBE-001,Jbeil Hills,2026-02-17,34.12,35.665,2.3,15.9,37.54,95.52999999999999,73.66666666666667,71.52428571428571,13.14857142857143,3.302857142857143,380,140,760,9.6,2.9,1450,Medium
LB-JBE-001,Jbeil Hills,2026-02-18,34.12,35.665,4.36,8.79,34.19,85.64,68.80333333333334,71.00142857142858,13.405714285714286,3.1000000000000005,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-02-19,34.12,35.665,5.13,11.79,29.009999999999998,83.04,67.60333333333335,70.31142857142858,14.305714285714286,3.125714285714286,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-02-20,34.12,35.665,0.0,9.489999999999998,26.65,72.10000000000001,66.59000000000002,69.17999999999999,14.575714285714286,3.0771428571428574,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-02-21,34.12,35.665,0.0,5.13,25.39,56.67,64.08666666666667,68.87142857142858,15.474285714285713,3.4157142857142864,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-02-22,34.12,35.665,5.61,5.61,19.53,55.650000000000006,64.08333333333333,67.25285714285714,15.764285714285714,3.572857142857143,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-02-23,34.12,35.665,4.81,10.42,22.21,59.08,66.38000000000001,65.82428571428571,15.834285714285715,3.1871428571428573,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-02-24,34.12,35.665,1.23,11.65,21.14,58.68,67.11333333333333,66.06285714285714,16.01142857142857,3.221428571428572,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-02-25,34.12,35.665,8.74,14.780000000000001,25.520000000000003,59.709999999999994,67.64,66.75428571428571,16.071428571428573,3.515714285714286,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-02-26,34.12,35.665,5.86,15.830000000000002,26.25,55.260000000000005,69.12000000000002,66.47428571428571,15.164285714285715,3.584285714285714,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-02-27,34.12,35.665,4.62,19.22,30.869999999999997,57.52,71.69666666666667,68.25142857142858,15.49,3.527142857142858,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-02-28,34.12,35.665,8.61,19.09,39.48,64.87,69.87666666666668,69.23571428571428,15.29857142857143,3.75,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-01,34.12,35.665,6.04,19.27,39.91,59.44,66.40666666666667,67.47,14.822857142857144,3.7728571428571436,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-02,34.12,35.665,2.78,17.43,37.879999999999995,60.09,62.51333333333334,66.59428571428572,14.344285714285714,3.8442857142857143,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-03,34.12,35.665,6.53,15.35,43.18,64.32,63.87666666666667,67.84857142857143,14.31,4.035714285714286,380,140,760,9.6,2.9,1450,Medium
LB-JBE-001,Jbeil Hills,2026-03-04,34.12,35.665,6.64,15.95,41.08,66.6,68.48333333333333,67.83142857142857,13.870000000000001,3.9828571428571427,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-05,34.12,35.665,9.58,22.75,44.8,71.05000000000001,75.69000000000001,69.41,14.512857142857142,3.7885714285714287,380,140,760,9.6,2.9,1450,Medium
LB-JBE-001,Jbeil Hills,2026-03-06,34.12,35.665,0.0,16.22,40.18,71.05000000000001,71.58000000000001,67.79857142857144,14.627142857142855,3.7742857142857145,380,140,760,9.6,2.9,1450,Medium
LB-JBE-001,Jbeil Hills,2026-03-07,34.12,35.665,5.65,15.23,37.22,76.7,70.34666666666668,68.03285714285714,15.484285714285715,3.4042857142857144,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-08,34.12,35.665,4.49,10.139999999999999,35.67,75.58000000000001,63.100000000000016,67.99285714285715,14.907142857142857,3.3971428571428572,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-09,34.12,35.665,4.53,14.669999999999998,37.419999999999995,75.3,68.01666666666667,70.15714285714286,15.225714285714286,3.3385714285714285,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-10,34.12,35.665,2.49,11.509999999999998,33.38,76.56,68.19666666666667,69.88428571428571,14.947142857142856,3.277142857142857,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-11,34.12,35.665,2.63,9.649999999999999,29.369999999999997,70.45,70.70333333333333,68.94428571428571,15.427142857142856,3.3285714285714287,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-12,34.12,35.665,4.15,9.27,23.94,68.74000000000001,70.21000000000002,67.80857142857143,15.377142857142857,3.322857142857143,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-13,34.12,35.665,6.41,13.189999999999998,30.35,70.53,71.79,69.97428571428571,14.819999999999999,3.462857142857143,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-14,34.12,35.665,4.34,14.899999999999999,29.040000000000003,66.26,72.05000000000001,69.67428571428572,14.281428571428572,3.2428571428571433,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-15,34.12,35.665,7.07,17.819999999999997,31.62,67.29,70.23666666666668,70.86714285714285,15.402857142857144,3.095714285714286,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-16,34.12,35.665,4.11,15.519999999999998,31.2,68.62,69.20666666666668,70.48428571428572,14.718571428571428,3.108571428571429,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-17,34.12,35.665,0.99,12.17,29.700000000000003,63.08,65.58333333333333,68.55428571428571,14.718571428571428,2.9842857142857144,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-18,34.12,35.665,2.22,7.3199999999999985,29.29,58.66,65.33,68.56428571428572,14.447142857142856,3.0942857142857148,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-19,34.12,35.665,3.04,6.249999999999998,28.18,52.120000000000005,64.19666666666667,67.90714285714286,13.530000000000001,2.8628571428571434,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-20,34.12,35.665,6.77,12.029999999999998,28.54,58.89,68.45666666666669,67.12571428571428,14.222857142857142,2.7800000000000002,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-21,34.12,35.665,7.29,17.099999999999998,31.490000000000002,60.53,69.82666666666667,67.61142857142858,14.014285714285714,2.7557142857142862,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-22,34.12,35.665,9.4,23.46,33.82,65.44,76.16000000000001,70.44571428571429,13.507142857142856,2.608571428571429,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-23,34.12,35.665,0.0,16.689999999999998,29.71,60.91,73.38666666666667,68.91714285714286,14.187142857142858,2.488571428571429,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-24,34.12,35.665,9.57,18.97,38.29,67.99,75.81333333333335,71.99571428571429,14.731428571428571,2.635714285714286,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-25,34.12,35.665,5.24,14.809999999999999,41.31,70.60000000000001,70.85666666666667,72.81428571428572,14.734285714285715,2.467142857142857,380,140,760,9.6,2.9,1450,Medium
LB-JBE-001,Jbeil Hills,2026-03-26,34.12,35.665,11.0,25.81,49.27,77.45,76.71000000000001,74.28,15.117142857142856,2.7285714285714286,380,140,760,9.6,2.9,1450,Medium
LB-JBE-001,Jbeil Hills,2026-03-27,34.12,35.665,4.72,20.959999999999997,47.22,75.76,72.72666666666667,73.82571428571428,14.592857142857142,2.975714285714286,380,140,760,9.6,2.9,1450,Medium
LB-JBE-001,Jbeil Hills,2026-03-28,34.12,35.665,5.39,21.11,45.32,76.81,71.04666666666667,73.33714285714287,15.067142857142857,3.1885714285714286,380,140,760,9.6,2.9,1450,Medium
LB-JBE-001,Jbeil Hills,2026-03-29,34.12,35.665,0.0,10.109999999999998,35.92,69.74000000000001,67.52333333333334,70.57857142857144,14.918571428571429,3.5300000000000002,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-30,34.12,35.665,3.56,8.949999999999998,39.48,69.19,69.38000000000001,72.10857142857142,14.974285714285715,3.831428571428572,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-03-31,34.12,35.665,3.45,7.009999999999998,33.36,71.64999999999999,68.00666666666667,69.99142857142857,15.264285714285714,3.808571428571429,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-01,34.12,35.665,0.0,7.009999999999998,28.119999999999997,69.42999999999999,66.19333333333334,68.58,14.73,3.782857142857143,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-02,34.12,35.665,4.5,7.9499999999999975,21.619999999999997,70.89,66.24333333333334,67.62285714285714,14.98857142857143,3.821428571428572,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-03,34.12,35.665,7.1,11.599999999999998,24.0,71.22,71.56333333333333,69.49285714285715,14.867142857142857,3.628571428571429,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-04,34.12,35.665,3.76,15.359999999999996,22.369999999999997,67.69,71.15000000000002,68.62428571428572,14.381428571428572,3.8200000000000003,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-05,34.12,35.665,4.68,15.539999999999996,27.049999999999997,62.97,71.09333333333335,69.15285714285714,14.275714285714287,3.6400000000000006,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-06,34.12,35.665,2.04,10.479999999999997,25.529999999999998,65.00999999999999,66.84666666666668,68.40714285714286,13.748571428571427,3.5100000000000007,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-07,34.12,35.665,1.5,8.219999999999997,23.58,56.940000000000005,67.42000000000002,68.37285714285714,13.049999999999999,3.6300000000000003,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-08,34.12,35.665,0.52,4.059999999999997,24.099999999999998,52.22,64.07333333333334,68.24428571428572,13.617142857142857,3.6371428571428575,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-09,34.12,35.665,6.93,8.949999999999996,26.53,48.15,66.39000000000001,68.47,14.145714285714286,3.400000000000001,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-10,34.12,35.665,9.75,17.199999999999996,29.18,53.18,66.47333333333334,66.19142857142857,13.497142857142856,3.4085714285714284,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-11,34.12,35.665,2.87,19.549999999999997,28.29,50.660000000000004,66.56000000000002,66.27714285714286,13.611428571428572,3.2228571428571433,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-12,34.12,35.665,4.37,16.989999999999995,27.98,55.03,64.01666666666667,65.43714285714286,13.352857142857143,3.1700000000000004,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-13,34.12,35.665,8.39,15.629999999999997,34.33,59.86,68.66333333333334,66.97,14.994285714285715,3.2271428571428578,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-14,34.12,35.665,4.63,17.389999999999997,37.46,61.04,70.94000000000001,67.78571428571429,14.651428571428571,3.0614285714285714,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-15,34.12,35.665,1.9,14.919999999999996,38.839999999999996,62.94,70.31333333333333,68.11142857142856,14.777142857142858,3.0942857142857148,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-16,34.12,35.665,0.0,6.529999999999996,31.91,58.44,65.77,66.70428571428572,14.467142857142857,3.4457142857142857,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-17,34.12,35.665,0.0,1.8999999999999964,22.160000000000004,51.34,62.210000000000015,65.95857142857143,15.441428571428572,3.565714285714286,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-18,34.12,35.665,4.18,4.179999999999996,23.47,51.76,62.923333333333346,66.55285714285715,15.898571428571428,3.488571428571429,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-19,34.12,35.665,0.0,4.179999999999996,19.1,47.08,62.716666666666676,66.14714285714287,16.095714285714287,3.8171428571428576,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-20,34.12,35.665,0.0,4.179999999999996,10.709999999999999,45.04,63.48000000000001,63.737142857142864,15.618571428571427,3.9985714285714287,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-21,34.12,35.665,0.0,0.0,6.079999999999999,43.54,64.07000000000001,63.60857142857143,16.648571428571426,4.011428571428572,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-22,34.12,35.665,4.48,4.479999999999997,8.66,47.5,65.46333333333335,64.06857142857143,17.11285714285714,3.9971428571428578,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-23,34.12,35.665,8.12,12.599999999999996,16.78,48.69,69.34666666666668,65.27,16.841428571428573,3.8242857142857143,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-24,34.12,35.665,0.0,12.599999999999996,16.78,38.94,69.04,66.53571428571429,16.335714285714285,3.7028571428571437,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-25,34.12,35.665,4.07,12.189999999999996,16.67,40.14,66.56,65.62714285714286,16.244285714285716,3.422857142857143,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-26,34.12,35.665,0.0,4.069999999999997,16.67,35.769999999999996,61.70000000000001,64.83428571428571,15.918571428571427,3.0728571428571434,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-27,34.12,35.665,1.11,5.179999999999997,17.78,28.49,61.15666666666667,65.53999999999999,15.355714285714285,2.9371428571428573,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-28,34.12,35.665,2.96,4.069999999999997,20.740000000000002,26.82,63.583333333333336,65.41857142857143,14.467142857142859,2.8700000000000006,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-29,34.12,35.665,2.13,6.199999999999997,18.39,27.049999999999997,66.97333333333334,65.48142857142857,13.155714285714286,2.9371428571428573,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-04-30,34.12,35.665,2.43,7.519999999999996,12.700000000000001,29.479999999999997,66.81333333333333,64.4542857142857,13.665714285714285,3.06,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-01,34.12,35.665,0.0,4.559999999999997,12.700000000000001,29.479999999999997,65.26666666666667,63.80142857142857,14.001428571428573,3.102857142857143,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-02,34.12,35.665,2.81,5.239999999999997,11.440000000000001,28.11,63.33666666666667,64.1,14.734285714285715,3.424285714285715,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-03,34.12,35.665,5.32,8.129999999999997,16.76,33.43,64.30333333333334,65.57000000000001,14.571428571428571,3.5000000000000004,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-04,34.12,35.665,2.34,10.469999999999997,17.990000000000002,35.769999999999996,64.63333333333334,65.29142857142857,14.307142857142859,3.6300000000000003,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-05,34.12,35.665,0.0,7.659999999999997,15.030000000000001,35.769999999999996,64.71000000000001,64.58285714285714,14.125714285714285,3.5185714285714282,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-06,34.12,35.665,6.25,8.589999999999996,19.150000000000002,37.54,65.87000000000002,65.09714285714286,14.905714285714286,3.5500000000000007,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-07,34.12,35.665,0.57,6.819999999999997,17.290000000000003,29.990000000000002,65.03333333333335,64.52857142857142,13.272857142857145,3.655714285714286,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-08,34.12,35.665,0.0,6.819999999999997,17.290000000000003,29.990000000000002,65.25000000000001,64.57571428571428,13.551428571428573,3.638571428571429,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-09,34.12,35.665,8.93,9.499999999999996,23.409999999999997,34.85,67.15666666666668,66.73428571428572,12.54857142857143,3.834285714285715,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-10,34.12,35.665,0.05,8.979999999999997,18.139999999999997,34.9,68.15,66.17714285714285,13.45,4.027142857142858,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-11,34.12,35.665,0.0,8.979999999999997,15.799999999999999,33.79,68.49333333333334,66.23,13.73857142857143,3.822857142857143,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-12,34.12,35.665,0.0,0.04999999999999645,15.8,30.83,64.95,66.83714285714287,14.755714285714285,4.1000000000000005,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-13,34.12,35.665,2.24,2.2399999999999967,11.79,30.94,66.36000000000001,66.38714285714285,15.12857142857143,4.335714285714286,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-14,34.12,35.665,0.0,2.2399999999999967,11.219999999999999,28.51,66.22333333333334,66.74,16.312857142857144,4.21,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-15,34.12,35.665,5.34,7.5799999999999965,16.56,33.85,65.95,67.13714285714286,15.731428571428571,4.012857142857143,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-16,34.12,35.665,0.0,5.339999999999996,7.63,31.04,65.30666666666667,65.59428571428572,15.787142857142857,4.000000000000001,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-17,34.12,35.665,0.11,5.449999999999997,7.69,25.83,65.11666666666667,65.44,15.855714285714287,3.771428571428572,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-18,34.12,35.665,2.5,2.6099999999999963,10.19,25.99,64.47666666666667,65.41571428571429,16.318571428571428,3.7785714285714285,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-19,34.12,35.665,0.0,2.6099999999999963,10.19,25.99,61.466666666666676,64.10142857142857,16.15714285714286,3.6957142857142857,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-20,34.12,35.665,0.0,2.4999999999999964,7.949999999999999,19.74,63.62666666666669,64.26857142857143,15.307142857142855,3.204285714285714,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-21,34.12,35.665,5.17,5.169999999999996,13.12,24.339999999999996,64.85666666666668,64.83,15.664285714285715,3.391428571428572,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-22,34.12,35.665,0.7,5.8699999999999966,8.479999999999999,25.04,67.76666666666667,64.88000000000001,15.214285714285714,3.405714285714286,380,140,760,9.6,2.9,1450,Low
LB-JBE-001,Jbeil Hills,2026-05-23,34.12,35.665,0.96,6.8299999999999965,9.44,17.069999999999997,64.52000000000001,63.93142857142857,15.035714285714286,3.1585714285714284,380,140,760,9.6,2.9,1450,Low
LB-SAI-001,Saida Coastal Basin,2025-10-16,33.565,35.37,2.37,2.37,2.37,2.37,75.45,75.45,14.39,3.79,24,3,92,2.0,1.1,10500,Low
LB-SAI-001,Saida Coastal Basin,2025-10-17,33.565,35.37,23.17,25.540000000000003,25.540000000000003,25.540000000000003,86.015,86.015,17.09,3.23,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-18,33.565,35.37,1.16,26.700000000000003,26.700000000000003,26.700000000000003,78.51333333333334,78.51333333333334,16.523333333333333,3.47,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-19,33.565,35.37,0.0,24.330000000000002,26.700000000000003,26.700000000000003,73.39333333333333,73.9075,16.0575,3.5075000000000003,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-20,33.565,35.37,0.0,1.16,26.700000000000003,26.700000000000003,62.26333333333333,71.764,16.446,3.7939999999999996,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-21,33.565,35.37,0.32,0.32,27.020000000000003,27.020000000000003,63.653333333333336,71.08333333333333,17.143333333333334,3.83,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-22,33.565,35.37,0.0,0.32,27.020000000000003,27.020000000000003,65.26333333333334,70.20285714285714,17.395714285714284,3.684285714285714,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-23,33.565,35.37,0.0,0.32,24.650000000000002,27.020000000000003,65.81666666666666,68.68857142857142,18.167142857142856,3.37,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-24,33.565,35.37,2.25,2.25,3.73,29.270000000000003,65.67999999999999,64.50142857142858,18.215714285714284,3.6242857142857146,24,3,92,2.0,1.1,10500,Low
LB-SAI-001,Saida Coastal Basin,2025-10-25,33.565,35.37,7.59,9.84,10.16,36.86,68.11666666666667,65.74714285714285,18.66,3.4014285714285717,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-26,33.565,35.37,8.68,18.52,18.84,45.540000000000006,71.96333333333332,68.07571428571428,19.012857142857143,2.9842857142857144,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-27,33.565,35.37,7.98,24.25,26.82,53.52,75.87666666666667,70.33571428571429,18.684285714285714,2.615714285714286,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-28,33.565,35.37,2.13,18.79,28.63,55.650000000000006,74.87333333333333,70.55571428571429,18.458571428571428,2.3871428571428575,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-29,33.565,35.37,3.37,13.48,32.0,59.02,73.04333333333334,71.41,17.78142857142857,2.432857142857143,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-30,33.565,35.37,3.21,8.71,35.21,59.86000000000001,68.34666666666668,71.42,16.728571428571428,2.52,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-10-31,33.565,35.37,17.86,24.44,50.82,54.55,74.41333333333334,74.29857142857144,15.722857142857142,2.3500000000000005,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-01,33.565,35.37,23.18,44.25,66.41,76.57,83.62666666666668,78.05714285714286,14.998571428571427,2.2542857142857144,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-02,33.565,35.37,8.64,49.68,66.37,85.21000000000001,87.04,77.88142857142859,14.755714285714287,2.761428571428571,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-03,33.565,35.37,6.86,38.68,65.25,92.07000000000001,82.96,77.33428571428571,15.251428571428573,2.7528571428571427,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-04,33.565,35.37,9.22,24.720000000000002,72.34,100.97000000000001,77.20666666666666,79.05714285714286,14.507142857142858,2.677142857142857,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-05,33.565,35.37,0.57,16.650000000000002,69.53999999999999,101.54,73.41000000000001,78.03857142857143,13.977142857142857,2.98,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-06,33.565,35.37,11.6,21.39,77.93,113.14000000000001,76.08333333333333,80.65,14.374285714285715,3.1428571428571423,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-07,33.565,35.37,0.0,12.17,60.07,110.89000000000001,70.30666666666667,77.29714285714286,14.978571428571428,3.032857142857143,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-08,33.565,35.37,15.76,27.36,52.650000000000006,119.06,79.23666666666666,76.15714285714286,15.5,3.3000000000000003,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-09,33.565,35.37,4.27,20.03,48.28,114.65,74.69,75.35714285714286,16.205714285714286,3.1771428571428575,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-10,33.565,35.37,1.41,21.439999999999998,42.83,108.08000000000001,76.82000000000001,74.66571428571429,15.982857142857142,3.3114285714285714,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-11,33.565,35.37,7.29,12.969999999999999,40.900000000000006,113.24,73.02,74.36285714285714,16.655714285714286,3.402857142857143,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-12,33.565,35.37,2.67,11.370000000000001,43.0,112.54,70.37,74.05428571428571,17.555714285714284,2.955714285714286,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-13,33.565,35.37,1.72,11.68,33.120000000000005,111.05,68.89333333333333,71.58428571428571,17.662857142857142,2.9014285714285717,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-14,33.565,35.37,0.0,4.39,33.120000000000005,93.19,65.56666666666666,72.33142857142857,16.804285714285715,3.088571428571428,24,3,92,2.0,1.1,10500,High
LB-SAI-001,Saida Coastal Basin,2025-11-15,33.565,35.37,5.93,7.6499999999999995,23.29,75.94,69.38,69.83,17.428571428571427,3.35,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-11-16,33.565,35.37,0.0,5.93,19.02,67.30000000000001,68.02,68.72571428571429,17.005714285714287,3.35,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-11-17,33.565,35.37,11.81,17.740000000000002,29.42,72.25,72.11333333333333,70.31428571428572,16.692857142857143,3.5442857142857145,24,3,92,2.0,1.1,10500,Medium
LB-SAI-001,Saida Coastal Basin,2025-11-18,33.565,35.37,8.74,20.55,30.87,71.77000000000001,72.08999999999999,69.43142857142857,16.074285714285715,3.595714285714286,24,3,92,2.0,1.1,10500,Medium
